PERCENT CHANGE,PROFITS
0.5683136251075256,0
0.5570774771386167,0.1400560224089636
0.5458413291697078,-2.8599439775910365
0.5346051812007989,-2.8599439775910365
0.52336903323189,-2.8599439775910365
0.5121328852629812,-2.8599439775910365
0.5008967372940722,-2.8599439775910365
0.4896605893251634,-2.8599439775910365
0.4784244413562545,-2.8599439775910365
0.4671882933873456,-2.8599439775910365
0.4559521454184367,-2.8599439775910365
0.44471599744952783,-2.8599439775910365
0.4334798494806189,-0.2599439775910364
0.42224370151171003,-1.2599439775910364
0.41100755354280116,-1.2599439775910364
0.39977140557389224,-1.2599439775910364
0.38853525760498336,-1.1349439775910364
0.3772991096360745,0.48865502614495426
0.36606296166716557,0.48865502614495426
0.3548268136982567,-0.5113449738550457
0.3435906657293478,-0.5113449738550457
0.3323545177604389,-0.5113449738550457
0.32111836979153,-2.5113449738550457
0.30988222182262115,7.388655026144955
0.2986460738537122,7.388655026144955
0.28740992588480335,6.388655026144955
0.2761737779158945,7.788655026144955
0.2649376299469856,10.0815121690021
0.2537014819780767,9.30373439122432
0.2424653340091678,8.30373439122432
0.23122918604025894,13.903734391224319
0.21999303807135,12.903734391224319
0.20875689010244114,21.00373439122432
0.19752074213353227,18.243734391224322
0.18628459416462334,14.963734391224321
0.17504844619571447,6.163734391224324
0.1638122982268056,-0.8558734519129274
0.15257615025789667,-2.5558734519129302
0.1413400022889878,3.735665009625528
0.13010385432007893,-5.084334990374472
0.11886770635117005,-13.681625015010582
0.10763155838226113,1.3863567183292531
0.09639541041335226,-27.672523343674214
0.08515926244444338,-13.849232122615746
0.07392311447553446,-46.72714336253452
0.06268696650662553,-51.13354531340252
0.051450818537716714,-72.53324394480836
0.04021467056880779,-120.02282540612299
0.02897852259989886,-123.90448181528507
0.017742374630990043,-144.753082294497
0.006506226662081116,-200.50604711418544
-0.0047299213068277,-214.5942070206703
-0.015966069275736627,-224.0141861651365
-0.027202217244645555,-247.86382775579364
-0.03843836521355437,-250.90499071938973
-0.0496745131824633,-253.20198325772378
-0.060910661151372225,-271.80833246407303
-0.07214680912028104,-261.2973928681488
-0.08338295708918997,-273.9549182455686
-0.0946191050580989,-292.6063742730412
-0.10585525302700771,-297.95111982306423
-0.11709140099591664,-297.0317238090679
-0.12832754896482557,-280.8203948330331
-0.13956369693373438,-289.757757355251
-0.1507998449026433,-297.4968060927731
-0.16203599287155224,-308.42064463047313
-0.17327214084046105,-305.8302256926859
-0.18450828880936998,-317.4853981064789
-0.1957444367782789,-317.57577634138283
-0.20698058474718772,-319.0557203189737
-0.21821673271609665,-323.01140160138766
-0.22945288068500558,-324.2047769221249
-0.2406890286539144,-327.2047769221249
-0.2519251766228233,-327.5047769221251
-0.26316132459173225,-323.7381102554582
-0.27439747256064106,-325.7381102554582
-0.28563362052955,-329.7381102554582
-0.2968697684984589,-331.7381102554582
-0.30810591646736774,-333.6756102554582
-0.31934206443627666,-337.12005469990254
-0.3305782124051855,-337.12005469990254
-0.3418143603740944,-337.0600666975031
-0.35305050834300333,-339.0600666975031
-0.36428665631191215,-340.0600666975031
-0.3755228042808211,-341.0600666975031
-0.38675895224973,-342.00451114194743
-0.3979951002186388,-342.00451114194743
-0.40923124818754775,-342.00451114194743
-0.4204673961564567,-342.00451114194743
-0.4317035441253656,-342.00451114194743
-0.44293969209427453,-342.00451114194743
-0.45417584006318323,-342.00451114194743
-0.46541198803209216,-342.00451114194743
-0.4766481360010011,-342.00451114194743
-0.48788428396991,-343.00451114194743
-0.49912043193881894,-343.00451114194743
-0.5103565799077279,-343.00451114194743
-0.5215927278766366,-343.00451114194743
-0.5328288758455455,-344.00451114194743
-0.5440650238144544,-346.00451114194743
