PERCENT CHANGE,PROFITS
0.5683136251075256,0
0.5570774771386167,0.1400560224089636
0.5458413291697078,-2.8599439775910365
0.5346051812007989,-2.8599439775910365
0.52336903323189,-2.8599439775910365
0.5121328852629812,-2.8599439775910365
0.5008967372940722,-2.8599439775910365
0.4896605893251634,-2.8599439775910365
0.4784244413562545,-2.8599439775910365
0.4671882933873456,-2.8599439775910365
0.4559521454184367,-2.8599439775910365
0.44471599744952783,-2.210593328240387
0.4334798494806189,0.3894066717596125
0.42224370151171003,-1.6105933282403875
0.41100755354280116,-1.6105933282403875
0.39977140557389224,-1.6105933282403875
0.38853525760498336,-1.4855933282403875
0.3772991096360745,-0.8619943245043977
0.36606296166716557,-0.8619943245043977
0.3548268136982567,0.08800567549560245
0.3435906657293478,0.4880056754956028
0.3323545177604389,0.4880056754956028
0.32111836979153,-1.5119943245043972
0.30988222182262115,8.388005675495602
0.2986460738537122,10.7880056754956
0.28740992588480335,9.7880056754956
0.2761737779158945,10.158879461903368
0.2649376299469856,10.451736604760512
0.2537014819780767,7.673958826982734
0.2424653340091678,4.673958826982734
0.23122918604025894,10.273958826982735
0.21999303807135,9.273958826982735
0.20875689010244114,16.373958826982737
0.19752074213353227,12.613958826982739
0.18628459416462334,9.333958826982737
0.17504844619571447,-2.46604117301726
0.1638122982268056,-17.465649016154508
0.15257615025789667,-25.16564901615451
0.1413400022889878,-20.594110554616037
0.13010385432007893,-34.41411055461603
0.11886770635117005,-56.3513225558451
0.10763155838226113,-44.351402242850725
0.09639541041335226,-77.94399356191147
0.08515926244444338,-77.47445025783526
0.07392311447553446,-110.46515039509256
0.06268696650662553,-109.5925692169825
0.051450818537716714,-147.194205605138
0.04021467056880779,-201.05602101818874
0.02897852259989886,-208.7898951161444
0.017742374630990043,-244.97433365602387
0.006506226662081116,-308.9623318342816
-0.0047299213068277,-321.4043408948612
-0.015966069275736627,-338.1376872663418
-0.027202217244645555,-353.08408584841686
-0.03843836521355437,-370.7059689663033
-0.0496745131824633,-374.06890864524166
-0.060910661151372225,-405.5188749981112
-0.07214680912028104,-409.351874796125
-0.08338295708918997,-445.00787753980035
-0.0946191050580989,-462.3800062637124
-0.10585525302700771,-482.19141848040294
-0.11709140099591664,-492.942226446331
-0.12832754896482557,-472.6426709288269
-0.13956369693373438,-478.7187834510453
-0.1507998449026433,-487.65783218856745
-0.16203599287155224,-504.5816707262675
-0.17327214084046105,-510.79125178848017
-0.18450828880936998,-526.8531166089656
-0.1957444367782789,-526.6434948438696
-0.20698058474718772,-529.1234388214605
-0.21821673271609665,-535.0791201038744
-0.22945288068500558,-536.2724954246116
-0.2406890286539144,-541.2724954246116
-0.2519251766228233,-541.5724954246118
-0.26316132459173225,-538.8058287579449
-0.27439747256064106,-544.8058287579449
-0.28563362052955,-550.8058287579449
-0.2968697684984589,-553.8058287579449
-0.30810591646736774,-555.7433287579449
-0.31934206443627666,-559.1877732023893
-0.3305782124051855,-560.1877732023893
-0.3418143603740944,-561.1277851999898
-0.35305050834300333,-563.1277851999898
-0.36428665631191215,-562.2277851999897
-0.3755228042808211,-563.2277851999897
-0.38675895224973,-564.1722296444341
-0.3979951002186388,-564.1722296444341
-0.40923124818754775,-565.1722296444341
-0.4204673961564567,-565.1722296444341
-0.4317035441253656,-565.1722296444341
-0.44293969209427453,-567.1722296444341
-0.45417584006318323,-567.1722296444341
-0.46541198803209216,-567.1722296444341
-0.4766481360010011,-567.1722296444341
-0.48788428396991,-568.1722296444341
-0.49912043193881894,-568.1722296444341
-0.5103565799077279,-568.1722296444341
-0.5215927278766366,-568.1722296444341
-0.5328288758455455,-569.1722296444341
-0.5440650238144544,-571.1722296444341
